state,action,q_value
['Q']_3_A_2,draw_deck_1,0.0
['Q']_3_A_2,draw_deck_2,0.0
"['A', 'Q']_2_2_3",take_discard_1,0.010000000000000002
"['A', 'Q']_2_2_3",take_discard_2,0.0
"['A', 'Q']_2_2_3",draw_deck_1,0.0
"['A', 'Q']_2_2_3",draw_deck_2,0.0
"['2', 'A', 'Q']_1_5_4",take_discard_2,1.01
"['2', 'A', 'Q']_1_5_4",draw_deck_2,0.0
"['2', 'A', 'Q']_1_5_4",take_discard_3,1.01
"['2', 'A', 'Q']_1_5_4",draw_deck_3,0.0
"['3', '6']_2_2_3",take_discard_0,0.010000000000000002
"['3', '6']_2_2_3",take_discard_2,0.0
"['3', '6']_2_2_3",draw_deck_0,0.0
"['3', '6']_2_2_3",draw_deck_2,0.0
"['2', '3', '6']_1_6_4",take_discard_2,1.01
"['2', '3', '6']_1_6_4",draw_deck_2,0.0
['6']_3_3_2,draw_deck_3,0.010000000000000002
['7']_3_4_2,take_discard_1,0.010000000000000002
['7']_3_4_2,take_discard_2,0.0
['7']_3_4_2,take_discard_3,0.0
['7']_3_4_2,draw_deck_1,0.0
['7']_3_4_2,draw_deck_2,0.0
['7']_3_4_2,draw_deck_3,0.0
"['4', '7']_2_8_3",take_discard_2,0.010000000000000002
"['4', '7']_2_8_3",take_discard_3,0.0
"['4', '7']_2_8_3",draw_deck_2,0.0
"['4', '7']_2_8_3",draw_deck_3,0.0
"['4', '7', '8']_1_K_4",take_discard_3,-0.49000000000000005
['4']_3_5_2,take_discard_1,0.019000000000000003
['4']_3_5_2,take_discard_2,0.0
['4']_3_5_2,take_discard_3,0.0
['4']_3_5_2,draw_deck_1,0.0
['4']_3_5_2,draw_deck_2,0.0
['4']_3_5_2,draw_deck_3,0.0
['4']_3_5_2,take_discard_0,0.010000000000000002
['4']_3_5_2,draw_deck_0,0.0
"['4', '5']_2_10_3",take_discard_2,0.010000000000000002
"['4', '5']_2_10_3",take_discard_3,0.0
"['4', '5']_2_10_3",draw_deck_2,0.0
"['4', '5']_2_10_3",draw_deck_3,0.0
"['10', '4', '5']_1_2_4",take_discard_3,1.01
"['10', '4', '5']_1_2_4",draw_deck_3,0.0
['7']_3_10_2,take_discard_1,0.027100000000000006
['7']_3_10_2,take_discard_2,0.0
['7']_3_10_2,take_discard_3,0.0
['7']_3_10_2,draw_deck_1,0.0
['7']_3_10_2,draw_deck_2,0.0
['7']_3_10_2,draw_deck_3,0.0
['7']_3_10_2,take_discard_0,0.0
['7']_3_10_2,draw_deck_0,0.0
"['10', '4', '7']_1_9_4",take_discard_3,-0.49000000000000005
"['10', '4', '7']_1_9_4",draw_deck_3,0.0
"['10', '7']_2_4_3",take_discard_2,0.010000000000000002
"['A', 'J']_2_A_3",take_discard_1,0.010000000000000002
"['A', 'J']_2_A_3",take_discard_3,0.0
"['A', 'J']_2_A_3",draw_deck_1,0.0
"['A', 'J']_2_A_3",draw_deck_3,0.0
"['A', 'A', 'J']_1_6_4",take_discard_3,1.01
"['A', 'A', 'J']_1_6_4",draw_deck_3,0.0
['8']_3_9_2,take_discard_0,0.010000000000000002
['8']_3_9_2,take_discard_2,0.0
['8']_3_9_2,take_discard_3,0.0
['8']_3_9_2,draw_deck_0,0.0
['8']_3_9_2,draw_deck_2,0.0
['8']_3_9_2,draw_deck_3,0.0
"['8', '9']_2_K_3",take_discard_2,0.010000000000000002
"['8', '9']_2_K_3",take_discard_3,0.0
"['8', '9']_2_K_3",draw_deck_2,0.0
"['8', '9']_2_K_3",draw_deck_3,0.0
"['8', '9', 'K']_1_6_4",take_discard_3,-0.49000000000000005
"['8', '9', 'K']_1_6_4",draw_deck_3,0.0
['A']_3_4_2,take_discard_0,0.027100000000000006
['A']_3_4_2,take_discard_1,0.0
['A']_3_4_2,take_discard_3,0.0
['A']_3_4_2,draw_deck_0,0.0
['A']_3_4_2,draw_deck_1,0.0
['A']_3_4_2,draw_deck_3,0.0
"['4', 'A']_2_8_3",take_discard_1,0.010000000000000002
"['4', 'A']_2_8_3",take_discard_3,0.0
"['4', 'A']_2_8_3",draw_deck_1,0.0
"['4', 'A']_2_8_3",draw_deck_3,0.0
"['4', '8', 'A']_1_Q_4",take_discard_3,-0.49000000000000005
['3']_3_5_2,take_discard_1,0.010000000000000002
['3']_3_5_2,take_discard_2,0.0
['3']_3_5_2,take_discard_3,0.0
['3']_3_5_2,draw_deck_1,0.0
['3']_3_5_2,draw_deck_2,0.0
['3']_3_5_2,draw_deck_3,0.0
"['3', '5']_2_7_3",take_discard_2,0.010000000000000002
"['3', '5']_2_7_3",take_discard_3,0.0
"['3', '5']_2_7_3",draw_deck_2,0.0
"['3', '5']_2_7_3",draw_deck_3,0.0
"['3', '5', '7']_1_9_4",take_discard_3,-0.49000000000000005
"['3', '5', '7']_1_9_4",draw_deck_3,0.0
['9']_3_6_2,take_discard_1,0.010000000000000002
['9']_3_6_2,take_discard_2,0.0
['9']_3_6_2,take_discard_3,0.0
['9']_3_6_2,draw_deck_1,0.0
['9']_3_6_2,draw_deck_2,0.0
['9']_3_6_2,draw_deck_3,0.0
"['6', '9']_2_K_3",take_discard_2,0.010000000000000002
"['6', '9']_2_K_3",take_discard_3,0.0
"['6', '9']_2_K_3",draw_deck_2,0.0
"['6', '9']_2_K_3",draw_deck_3,0.0
"['6', '9', 'K']_1_J_4",take_discard_3,-0.49000000000000005
"['6', '9', 'K']_1_J_4",draw_deck_3,0.0
['K']_3_8_2,take_discard_1,0.010000000000000002
['K']_3_8_2,take_discard_2,0.0
['K']_3_8_2,take_discard_3,0.0
['K']_3_8_2,draw_deck_1,0.0
['K']_3_8_2,draw_deck_2,0.0
['K']_3_8_2,draw_deck_3,0.0
"['8', 'K']_2_Q_3",take_discard_2,0.019000000000000003
"['8', 'K']_2_Q_3",take_discard_3,0.0
"['8', 'K']_2_Q_3",draw_deck_2,0.0
"['8', 'K']_2_Q_3",draw_deck_3,0.0
"['8', 'K', 'Q']_1_2_4",take_discard_3,-0.49000000000000005
"['8', 'K', 'Q']_1_2_4",draw_deck_3,0.0
"['6', 'J']_2_7_3",take_discard_1,0.010000000000000002
"['6', 'J']_2_7_3",take_discard_3,0.0
"['6', 'J']_2_7_3",draw_deck_1,0.0
"['6', 'J']_2_7_3",draw_deck_3,0.0
['J']_3_5_2,draw_deck_0,0.034390000000000004
['J']_3_5_2,take_discard_0,0.0
['J']_3_5_2,take_discard_1,0.0
['J']_3_5_2,take_discard_3,0.0
['J']_3_5_2,draw_deck_1,0.0
['J']_3_5_2,draw_deck_3,0.0
"['6', '7', 'J']_1_3_4",take_discard_3,1.01
['10']_3_Q_2,take_discard_0,0.010000000000000002
['10']_3_Q_2,take_discard_1,0.0
['10']_3_Q_2,take_discard_2,0.0
['10']_3_Q_2,draw_deck_0,0.0
['10']_3_Q_2,draw_deck_1,0.0
['10']_3_Q_2,draw_deck_2,0.0
"['10', 'Q']_2_6_3",take_discard_1,0.010000000000000002
"['10', 'Q']_2_6_3",take_discard_2,0.0
"['10', 'Q']_2_6_3",draw_deck_1,0.0
"['10', 'Q']_2_6_3",draw_deck_2,0.0
"['10', '6', 'Q']_1_5_4",take_discard_2,-0.49000000000000005
"['10', '6', 'Q']_1_5_4",draw_deck_2,0.0
['10']_3_5_2,take_discard_1,0.010000000000000002
['10']_3_5_2,take_discard_2,0.0
['10']_3_5_2,take_discard_3,0.0
['10']_3_5_2,draw_deck_1,0.0
['10']_3_5_2,draw_deck_2,0.0
['10']_3_5_2,draw_deck_3,0.0
"['10', '5']_2_7_3",take_discard_2,0.010000000000000002
"['10', '5']_2_7_3",take_discard_3,0.0
"['10', '5']_2_7_3",draw_deck_2,0.0
"['10', '5']_2_7_3",draw_deck_3,0.0
"['10', '5', '7']_1_9_4",take_discard_3,-0.49000000000000005
"['10', '5', '7']_1_9_4",draw_deck_3,0.0
['10']_3_9_2,take_discard_1,0.010000000000000002
['10']_3_9_2,take_discard_2,0.0
['10']_3_9_2,take_discard_3,0.0
['10']_3_9_2,draw_deck_1,0.0
['10']_3_9_2,draw_deck_2,0.0
['10']_3_9_2,draw_deck_3,0.0
"['10', '2', '9']_1_7_4",take_discard_3,-0.49000000000000005
"['10', '2', '9']_1_7_4",draw_deck_3,0.0
"['10', '9']_2_2_3",take_discard_2,0.010000000000000002
['3']_3_10_2,take_discard_1,0.010000000000000002
['3']_3_10_2,take_discard_2,0.0
['3']_3_10_2,take_discard_3,0.0
['3']_3_10_2,draw_deck_1,0.0
['3']_3_10_2,draw_deck_2,0.0
['3']_3_10_2,draw_deck_3,0.0
['3']_3_10_2,take_discard_0,0.011710000000000002
"['10', '3']_2_10_3",take_discard_2,0.027100000000000006
"['10', '3']_2_10_3",take_discard_3,0.0
"['10', '3']_2_10_3",draw_deck_2,0.0
"['10', '3']_2_10_3",draw_deck_3,0.0
"['10', '10', '3']_1_K_4",take_discard_3,1.01
"['10', '10', '3']_1_K_4",draw_deck_3,0.0
['4']_3_9_2,take_discard_1,0.034390000000000004
['4']_3_9_2,take_discard_2,0.0
['4']_3_9_2,take_discard_3,0.0
['4']_3_9_2,draw_deck_1,0.0
['4']_3_9_2,draw_deck_2,0.0
['4']_3_9_2,draw_deck_3,0.0
['4']_3_9_2,take_discard_0,0.0
['4']_3_9_2,draw_deck_0,0.0
"['4', '9']_2_8_3",take_discard_2,0.010000000000000002
"['4', '9']_2_8_3",take_discard_3,0.0
"['4', '9']_2_8_3",draw_deck_2,0.0
"['4', '9']_2_8_3",draw_deck_3,0.0
"['4', '9']_2_8_3",take_discard_0,0.010000000000000002
"['4', '9']_2_8_3",draw_deck_0,0.0
"['4', '8', '9']_1_A_4",take_discard_3,-0.49000000000000005
"['4', '8', '9']_1_A_4",draw_deck_3,1.01
"['3', '3']_2_K_3",take_discard_1,0.010000000000000002
"['3', '3']_2_K_3",take_discard_2,0.0
"['3', '3']_2_K_3",draw_deck_1,0.0
"['3', '3']_2_K_3",draw_deck_2,0.0
"['3', '3', 'K']_1_7_4",take_discard_2,-0.49000000000000005
"['3', '3', 'K']_1_7_4",draw_deck_2,0.0
['3']_3_3_2,take_discard_3,0.010000000000000002
['10']_3_2_2,take_discard_0,0.010000000000000002
['10']_3_2_2,take_discard_1,0.010000000000000002
['10']_3_2_2,take_discard_3,0.0
['10']_3_2_2,draw_deck_0,0.0
['10']_3_2_2,draw_deck_1,0.0
['10']_3_2_2,draw_deck_3,0.0
['10']_3_2_2,take_discard_2,0.0
['10']_3_2_2,draw_deck_2,0.0
"['10', '2']_2_Q_3",take_discard_1,0.010000000000000002
"['10', '2']_2_Q_3",take_discard_3,0.0
"['10', '2']_2_Q_3",draw_deck_1,0.0
"['10', '2']_2_Q_3",draw_deck_3,0.0
"['10', '2', 'Q']_1_2_4",take_discard_3,1.01
"['10', '2', 'Q']_1_2_4",draw_deck_3,0.0
"['5', '8']_2_3_3",take_discard_2,0.010000000000000002
"['5', '8']_2_3_3",take_discard_3,0.0
"['5', '8']_2_3_3",draw_deck_2,0.0
"['5', '8']_2_3_3",draw_deck_3,0.0
"['3', '5', '8']_1_Q_4",take_discard_3,1.01
"['3', '5', '8']_1_Q_4",draw_deck_3,0.0
['7']_3_3_2,take_discard_0,0.010000000000000002
['7']_3_3_2,take_discard_1,0.010000000000000002
['7']_3_3_2,take_discard_3,0.0
['7']_3_3_2,draw_deck_0,0.0
['7']_3_3_2,draw_deck_1,0.0
['7']_3_3_2,draw_deck_3,0.0
['7']_3_3_2,take_discard_2,0.0
['7']_3_3_2,draw_deck_2,0.0
"['3', '7']_2_A_3",take_discard_1,0.010000000000000002
"['3', '7']_2_A_3",take_discard_3,0.0
"['3', '7']_2_A_3",draw_deck_1,0.0
"['3', '7']_2_A_3",draw_deck_3,0.0
"['3', '7', 'A']_1_10_4",take_discard_3,-0.49000000000000005
"['3', '7', 'A']_1_10_4",draw_deck_3,0.0
"['3', 'A']_2_K_3",take_discard_1,0.019000000000000003
"['3', 'A']_2_K_3",take_discard_3,0.0
"['3', 'A']_2_K_3",draw_deck_1,0.0
"['3', 'A']_2_K_3",draw_deck_3,0.0
"['3', 'A']_2_K_3",take_discard_0,0.0
"['3', 'A']_2_K_3",draw_deck_0,0.0
['3']_3_A_2,take_discard_2,0.010000000000000002
"['3', 'A', 'K']_1_6_4",draw_deck_3,1.01
['2']_3_Q_2,take_discard_1,0.010000000000000002
['2']_3_Q_2,take_discard_2,0.010000000000000002
['2']_3_Q_2,take_discard_3,0.0
['2']_3_Q_2,draw_deck_1,0.0
['2']_3_Q_2,draw_deck_2,0.0
['2']_3_Q_2,draw_deck_3,0.0
"['2', 'Q']_2_7_3",take_discard_2,0.010000000000000002
"['2', 'Q']_2_7_3",take_discard_3,0.0
"['2', 'Q']_2_7_3",draw_deck_2,0.0
"['2', 'Q']_2_7_3",draw_deck_3,0.0
"['2', '7', 'Q']_1_2_4",take_discard_3,1.01
"['2', '7', 'Q']_1_2_4",draw_deck_3,0.0
"['8', '8']_2_5_3",take_discard_2,0.010000000000000002
"['8', '8']_2_5_3",take_discard_3,0.0
"['8', '8']_2_5_3",draw_deck_2,0.0
"['8', '8']_2_5_3",draw_deck_3,0.0
"['5', '8', '8']_1_K_4",take_discard_3,1.01
"['5', '8', '8']_1_K_4",draw_deck_3,0.0
['K']_3_6_2,take_discard_0,0.010000000000000002
['K']_3_6_2,take_discard_2,0.0
['K']_3_6_2,take_discard_3,0.0
['K']_3_6_2,draw_deck_0,0.0
['K']_3_6_2,draw_deck_2,0.0
['K']_3_6_2,draw_deck_3,0.0
['K']_3_6_2,take_discard_1,0.0199
['K']_3_6_2,draw_deck_1,0.0
"['6', 'K']_2_7_3",take_discard_2,0.019000000000000003
"['6', 'K']_2_7_3",take_discard_3,0.0
"['6', 'K']_2_7_3",draw_deck_2,0.0
"['6', 'K']_2_7_3",draw_deck_3,0.0
"['6', '7', 'K']_1_2_4",take_discard_3,-0.49000000000000005
"['6', '7', 'K']_1_2_4",draw_deck_3,0.0
['9']_3_10_2,take_discard_1,0.010000000000000002
['9']_3_10_2,take_discard_2,0.0
['9']_3_10_2,take_discard_3,0.0
['9']_3_10_2,draw_deck_1,0.0
['9']_3_10_2,draw_deck_2,0.0
['9']_3_10_2,draw_deck_3,0.0
"['10', '9']_2_A_3",take_discard_2,0.010000000000000002
"['10', '9']_2_A_3",take_discard_3,0.0
"['10', '9']_2_A_3",draw_deck_2,0.0
"['10', '9']_2_A_3",draw_deck_3,0.0
"['10', '9', 'A']_1_4_4",take_discard_3,-0.49000000000000005
"['10', '9', 'A']_1_4_4",draw_deck_3,0.0
"['3', 'A', 'K']_1_3_4",take_discard_0,-0.19
"['3', 'A', 'K']_1_3_4",draw_deck_0,0.0
['A']_3_9_2,draw_deck_3,0.010900000000000002
"['3', 'J']_2_6_3",take_discard_0,0.010000000000000002
"['3', 'J']_2_6_3",take_discard_1,0.0
"['3', 'J']_2_6_3",draw_deck_0,0.0
"['3', 'J']_2_6_3",draw_deck_1,0.0
"['3', '6', 'J']_1_J_4",take_discard_1,1.01
"['3', '6', 'J']_1_J_4",draw_deck_1,0.0
['J']_3_10_2,draw_deck_3,0.034390000000000004
['J']_3_10_2,take_discard_0,0.0
['J']_3_10_2,take_discard_1,0.0
['J']_3_10_2,take_discard_3,0.0
['J']_3_10_2,draw_deck_0,0.0
['J']_3_10_2,draw_deck_1,0.0
['J']_3_10_2,take_discard_2,0.0
['J']_3_10_2,draw_deck_2,0.0
"['5', 'A']_2_A_3",take_discard_1,0.010000000000000002
"['5', 'A']_2_A_3",take_discard_3,0.0
"['5', 'A']_2_A_3",draw_deck_1,0.0
"['5', 'A']_2_A_3",draw_deck_3,0.0
"['5', 'A', 'A']_1_J_4",take_discard_3,1.01
"['5', 'A', 'A']_1_J_4",draw_deck_3,0.0
['8']_3_3_2,take_discard_1,0.010000000000000002
['8']_3_3_2,take_discard_2,0.0
['8']_3_3_2,take_discard_3,0.0
['8']_3_3_2,draw_deck_1,0.0
['8']_3_3_2,draw_deck_2,0.0
['8']_3_3_2,draw_deck_3,0.0
"['3', '6', '8']_1_10_4",take_discard_2,-0.49000000000000005
"['3', '6', '8']_1_10_4",draw_deck_2,0.0
"['3', '8']_2_6_3",take_discard_3,0.010000000000000002
"['3', '8']_2_6_3",take_discard_2,0.010000000000000002
['8']_3_6_2,take_discard_1,0.010000000000000002
['8']_3_6_2,take_discard_2,0.0
['8']_3_6_2,take_discard_3,0.0
['8']_3_6_2,draw_deck_1,0.0
['8']_3_6_2,draw_deck_2,0.0
['8']_3_6_2,draw_deck_3,0.0
"['6', '8']_2_Q_3",take_discard_2,0.010000000000000002
"['6', '8']_2_Q_3",take_discard_3,0.0
"['6', '8']_2_Q_3",draw_deck_2,0.0
"['6', '8']_2_Q_3",draw_deck_3,0.0
"['6', '8', 'Q']_1_10_4",take_discard_3,-0.49000000000000005
"['6', '8', 'Q']_1_10_4",draw_deck_3,0.0
"['2', '3']_2_5_3",take_discard_1,0.010000000000000002
"['2', '3']_2_5_3",take_discard_2,0.0
"['2', '3']_2_5_3",draw_deck_1,0.0
"['2', '3']_2_5_3",draw_deck_2,0.0
['2']_3_J_2,draw_deck_3,0.010000000000000002
"['2', '3', '5']_1_4_4",draw_deck_2,1.01
['2']_3_4_2,take_discard_0,0.019000000000000003
['2']_3_4_2,take_discard_2,0.0
['2']_3_4_2,take_discard_3,0.0
['2']_3_4_2,draw_deck_0,0.0
['2']_3_4_2,draw_deck_2,0.0
['2']_3_4_2,draw_deck_3,0.0
['2']_3_4_2,take_discard_1,0.0199
['2']_3_4_2,draw_deck_1,0.010000000000000002
"['2', '4']_2_8_3",take_discard_2,0.019000000000000003
"['2', '4']_2_8_3",take_discard_3,0.0
"['2', '4']_2_8_3",draw_deck_2,0.0
"['2', '4']_2_8_3",draw_deck_3,0.0
"['2', '4', '8']_1_A_4",take_discard_3,-0.19
"['2', '4', '8']_1_A_4",draw_deck_3,0.0
['5']_3_K_2,take_discard_1,0.034390000000000004
['5']_3_K_2,take_discard_2,0.0
['5']_3_K_2,take_discard_3,0.0
['5']_3_K_2,draw_deck_1,0.0
['5']_3_K_2,draw_deck_2,0.0
['5']_3_K_2,draw_deck_3,0.0
"['5', '9', 'K']_1_K_4",take_discard_3,-0.19
"['5', '9', 'K']_1_K_4",draw_deck_3,0.0
"['5', 'K']_2_K_3",draw_deck_2,0.010000000000000002
"['5', 'K']_2_K_3",take_discard_3,0.010000000000000002
['5']_3_3_2,take_discard_1,0.027100000000000006
['5']_3_3_2,take_discard_2,0.0
['5']_3_3_2,take_discard_3,0.0
['5']_3_3_2,draw_deck_1,0.0
['5']_3_3_2,draw_deck_2,0.0
['5']_3_3_2,draw_deck_3,0.0
"['3', '5']_2_J_3",take_discard_2,0.010000000000000002
"['3', '5']_2_J_3",take_discard_3,0.0
"['3', '5']_2_J_3",draw_deck_2,0.0
"['3', '5']_2_J_3",draw_deck_3,0.0
"['3', '5', 'J']_1_7_4",take_discard_3,1.01
"['3', '5', 'J']_1_7_4",draw_deck_3,0.0
['2']_3_9_2,take_discard_1,0.019000000000000003
['2']_3_9_2,take_discard_2,0.0
['2']_3_9_2,take_discard_3,0.0
['2']_3_9_2,draw_deck_1,0.0
['2']_3_9_2,draw_deck_2,0.0
['2']_3_9_2,draw_deck_3,0.0
"['2', '9']_2_6_3",take_discard_2,0.10990000000000003
"['2', '9']_2_6_3",take_discard_3,0.0
"['2', '9']_2_6_3",draw_deck_2,0.0
"['2', '9']_2_6_3",draw_deck_3,0.0
"['2', '6', '9']_1_6_4",take_discard_3,0.719
"['2', '6', '9']_1_6_4",draw_deck_3,0.0
"['2', '6']_2_2_3",take_discard_2,0.010000000000000002
"['2', '6']_2_2_3",take_discard_3,0.0
"['2', '6']_2_2_3",draw_deck_2,0.0
"['2', '6']_2_2_3",draw_deck_3,0.0
"['2', '2', '6']_1_8_4",take_discard_3,1.01
"['2', '2', '6']_1_8_4",draw_deck_3,0.0
['10']_3_8_2,take_discard_1,0.041851000000000006
['10']_3_8_2,take_discard_2,0.010000000000000002
['10']_3_8_2,take_discard_3,0.0
['10']_3_8_2,draw_deck_1,0.0
['10']_3_8_2,draw_deck_2,0.0
['10']_3_8_2,draw_deck_3,0.0
"['10', '8']_2_9_3",take_discard_2,0.010000000000000002
"['10', '8']_2_9_3",take_discard_3,0.0
"['10', '8']_2_9_3",draw_deck_2,0.0
"['10', '8']_2_9_3",draw_deck_3,0.0
"['10', '8', '9']_1_8_4",take_discard_3,-0.49000000000000005
"['10', '8', '9']_1_8_4",draw_deck_3,0.0
"['5', '8']_2_A_3",take_discard_2,0.010000000000000002
"['5', '8']_2_A_3",take_discard_3,0.0
"['5', '8']_2_A_3",draw_deck_2,0.0
"['5', '8']_2_A_3",draw_deck_3,0.0
"['5', '8', 'A']_1_K_4",take_discard_3,-0.49000000000000005
"['5', '8', 'A']_1_K_4",draw_deck_3,0.0
['6']_3_4_2,take_discard_1,0.019000000000000003
['6']_3_4_2,take_discard_2,0.0
['6']_3_4_2,take_discard_3,0.0
['6']_3_4_2,draw_deck_1,0.0
['6']_3_4_2,draw_deck_2,0.0
['6']_3_4_2,draw_deck_3,0.0
"['4', '5', '6']_1_6_4",take_discard_2,1.01
"['4', '5', '6']_1_6_4",draw_deck_2,0.0
"['4', '6']_2_5_3",take_discard_3,0.010000000000000002
"['6', '8', 'K']_1_9_4",take_discard_3,-0.49000000000000005
"['6', '8', 'K']_1_9_4",draw_deck_3,0.0
"['6', 'K']_2_4_3",draw_deck_2,0.010000000000000002
['10']_3_3_2,take_discard_0,0.010000000000000002
['10']_3_3_2,take_discard_1,0.010900000000000002
['10']_3_3_2,take_discard_2,0.0
['10']_3_3_2,draw_deck_0,0.0
['10']_3_3_2,draw_deck_1,0.0
['10']_3_3_2,draw_deck_2,0.0
['10']_3_3_2,take_discard_3,0.0
['10']_3_3_2,draw_deck_3,0.0
"['10', '3']_2_7_3",take_discard_1,0.010000000000000002
